frame_index,timestamp_ms,pose_detected,visible_score,left_knee_angle,right_knee_angle,left_hip_angle,right_hip_angle,left_elbow_angle,right_elbow_angle,torso_angle,shoulder_tilt,hip_tilt,body_center_x,body_center_y,body_height_norm,left_wrist_to_hip_y,right_wrist_to_hip_y,wrist_distance_norm,ankle_distance_norm,min_knee_angle,min_hip_angle,max_hip_angle,hip_center_y,knee_center_y,shoulder_center_y,wrist_center_y,hip_knee_depth,wrist_above_shoulder,hip_width,knee_width,ankle_width,min_elbow_angle,max_elbow_angle,left_wrist_above_shoulder,right_wrist_above_shoulder,action,phase,rep_count,feedback_codes,feedback_texts,stand_hip_center_y,hip_drop,hip_motion_tolerance,hip_drop_min,raw_phase,stable_phase,frames_in_phase,last_rep_time_ms,bottom_seen,bottom_depth_met,stand_seen,extension_seen,extension_pending,selected_hip_angle,selected_elbow_angle,just_completed_rep,confirmation_frames,rep_cooldown_ms,sensitivity,config_name,wrist_to_hip,carrying_score,motion_detected,stationary_ms,stroke_count,elbow_angle_mean,phase_duration_ms,pull_count,wrist_height_mean,wrist_asymmetry,knee_angle_mean
74,2467,1,0.7176056122407317,147.09648140482824,153.58603291463444,106.07321625820792,95.29148885949718,62.61350749770556,,-51.602221054520626,0.004495994692962142,-0.005653931739737671,0.671192263611367,0.5359205096200239,0.46386138759934425,-0.19428168922483374,,,0.026718462456192436,147.09648140482824,95.29148885949718,106.07321625820792,0.6063819804275493,0.7607910258357622,0.4654590388124984,,-0.15440904540821287,,0.01583679784649116,0.016160884230134193,0.0010202441616369352,62.61350749770556,62.61350749770556,0.04828378439343289,,skierg,pull_down,1,,,,,,,pull_down,pull_down,9,,,,,,,,,,,,medium,skierg_default,,,,,,,200,1,0.41492725707258443,,150.34125715973136
75,2500,1,0.7193400869145989,145.75127084776045,153.9027435794761,101.85505029810095,89.28063105056623,64.23028360773752,,-54.88844424069705,0.0036574578395914313,-0.005299416083490277,0.6714037510751591,0.5435137870804491,0.45009776777007376,-0.15805207873802063,-0.13818885443843354,0.03909053863327724,0.02508495468234543,145.75127084776045,89.28063105056623,101.85505029810095,0.6081094817616126,0.7608812204101829,0.4789180923992854,0.4599890151733856,-0.1527717386485703,0.018929077225899815,0.018442734734304217,0.01440933886039396,0.00030282613383696263,64.23028360773752,64.23028360773752,0.024382252414152535,0.013475902037647135,skierg,pull_down,1,,,,,,,pull_down,pull_down,10,,,,,,,,,,,,medium,skierg_default,,,,,,,233,1,0.45998901517338553,0.014563808216096874,149.8270072136183
76,2533,1,0.7183093540370464,144.09846974528227,153.52450222488727,97.45640023316192,84.10137471155818,65.62721032792707,,-57.79113966848054,0.005048332107735752,-0.0047872157260864445,0.6717274590078874,0.5499072160193679,0.4384446063607231,-0.12739524616309275,-0.11198584859686174,0.033412608704538424,0.02334427936081325,144.09846974528227,84.10137471155818,97.45640023316192,0.6092748964734439,0.7609301792472126,0.49053953556529173,0.48958434909346665,-0.15165528277376872,0.0009551864718250758,0.02102656891775817,0.012537894837543653,0.0005964779669319817,65.62721032792707,65.62721032792707,0.003742111338029457,-0.0018317383943793433,skierg,pull_down,1,,,,,,,pull_down,pull_down,11,,,,,,,,,,,,medium,skierg_default,,,,,,,266,1,0.4895843490934667,0.010622181840144573,148.81148598508477
77,2567,1,0.7189019788056612,142.57884305009986,152.89623656687434,94.07251644086863,80.49346118532247,68.15802614811513,,-60.27788690572638,0.005969309661770121,-0.003929598040254005,0.6716947852202804,0.5549065767644505,0.42912129014729206,-0.09588396541340044,-0.08481122835511784,0.02672903076121257,0.021989534894206055,142.57884305009986,80.49346118532247,94.07251644086863,0.6100308931001366,0.7605732097010427,0.49978226042876467,0.5196832962158774,-0.1505423166009061,-0.01990103578711272,0.023971243107277603,0.009459717052193256,0.0021418750063631293,68.15802614811513,68.15802614811513,-0.019314121108983492,-0.02048795046524197,skierg,pull_down,1,,,,,,,pull_down,pull_down,12,,,,,,,,,,,,medium,skierg_default,,,,,,,300,1,0.5196832962158775,0.007143139018028655,147.7375398084871
78,2600,1,0.7208144227042794,142.0324143194091,152.2422819198198,91.75366704240919,78.4732878878616,68.68564482141487,,-62.30581520411491,0.007738744590851226,-0.0024173016284898814,0.6716520571801678,0.5584425064340534,0.42202612429424663,-0.06541405303826679,-0.05637426948846147,0.018648142746970586,0.021443672419329235,142.0324143194091,78.4732878878616,91.75366704240919,0.6100125064840815,0.7602615051704851,0.5068725063840253,0.5491183452207173,-0.15024899868640362,-0.042245838836692085,0.02743908947430961,0.004897433279796208,0.004944079437453196,68.68564482141487,68.68564482141487,-0.04280397017145995,-0.04168770750192415,skierg,pull_down,1,,,,,,,pull_down,pull_down,13,,,,,,,,,,,,medium,skierg_default,,,,,,,333,1,0.5491183452207173,0.006622481921315426,147.13734811961444
79,2633,1,0.7178152063861489,142.83130305265541,151.62844676050284,90.6701503323406,77.34321662715804,68.2857203711808,,-64.10522759435423,0.009654102257791243,-0.0022180600451138354,0.6714050150229707,0.5599971805155806,0.41709829811843663,-0.030959703613919743,-0.02701117123149265,0.020125815796134098,0.021277760703579743,142.83130305265541,77.34321662715804,90.6701503323406,0.6082027768201892,0.7597726923763412,0.511791584210972,0.579217339397483,-0.15156991555615196,-0.06742575518651095,0.031127371807274744,0.002415545597690575,0.007090060903407203,68.2857203711808,68.2857203711808,-0.07138757014675,-0.06346394022627203,skierg,pull_down,1,,,,,,,pull_down,pull_down,14,,,,,,,,,,,,medium,skierg_default,,,,,,,366,1,0.579217339397483,0.0017304723373132713,147.22987490657914
80,2667,1,0.715397872030735,143.4248803432613,151.32240206373166,90.69455735519189,76.89971524291283,70.84807583440974,,-65.2336434557995,0.009729486417809043,-0.0023374260821333614,0.6718961937551317,0.5600473198749807,0.41492850672649434,0.0009023932749227185,0.0001265244616479074,0.019968352480044603,0.021124832492120812,143.4248803432613,76.89971524291283,90.69455735519189,0.606046227035299,0.7593427035885313,0.5140484127146623,0.6065606859035844,-0.1532964765532323,-0.09251227318892208,0.03402713630693611,0.00842194064199129,0.007797609122232486,70.84807583440974,70.84807583440974,-0.09893366384553054,-0.08609088253231333,skierg,pull_down,1,,,,,,,pull_down,pull_down,15,,,,,,,,,,,,medium,skierg_default,,,,,,,400,1,0.6065606859035844,0.003113294895408125,147.37364120349648
81,2700,1,0.7138791270554066,144.990115721841,152.02520071049182,92.38819602242748,75.28081303623912,75.06836803583411,,-65.28953348188898,0.008352970555467049,-0.0027482213470591587,0.6732497790768104,0.5584749819199628,0.4156486098599816,0.024502578681826443,0.02053669415294717,0.02108959651410357,0.022315234558224303,144.990115721841,75.28081303623912,92.38819602242748,0.6043172494591339,0.7577555113172249,0.5126327143807916,0.6268368858765206,-0.15343826185809095,-0.11420417149572903,0.03619491606869041,0.01417535879011976,0.007780446862415695,75.06836803583411,75.06836803583411,-0.12173770971143183,-0.10667063328002635,skierg,pull_down,1,,,,,,,bottom,pull_down,1,,,,,,,,,,,,medium,skierg_default,,,,,,,433,1,0.6268368858765208,0.006714105875938459,148.50765821616642
82,2733,1,0.7118964996188879,146.4774014482582,153.15996434109965,95.17639110225572,74.48739281755645,81.1865776572633,,-64.54400852577557,0.005480528412761109,-0.0036443581545780447,0.6743777547501926,0.5551280907332591,0.4189657943566754,0.04062619064490369,,,0.024740461977509565,146.4774014482582,74.48739281755645,95.17639110225572,0.6024802597606379,0.7568426080897914,0.5077759217058802,,-0.15436234832915352,,0.037981784614573987,0.018701388597766447,0.009070759635603637,81.1865776572633,81.1865776572633,-0.13989297198333092,,skierg,pull_down,1,,,,,,,bottom,pull_down,2,,,,,,,,,,,,medium,skierg_default,,,,,,,466,1,0.6449286294828306,,149.81868289467894
83,2767,1,0.7080249330028892,147.77821469576998,154.55084462930435,98.40905175206971,75.95124220207646,85.93215300282223,,-63.3403096916456,0.001989377261253134,-0.004638721086487003,0.6758370209456104,0.5509053750209871,0.4243140288313378,0.051534889588794625,,,0.026191743749343483,147.77821469576998,75.95124220207646,98.40905175206971,0.6006330400844124,0.7561739850420954,0.5011777099575617,,-0.155540944957683,,0.03939315220105625,0.018572926271214898,0.00958717456221935,85.93215300282223,85.93215300282223,-0.1543042688895154,,skierg,bottom,1,,,,,,,bottom,bottom,3,,,,,,,,,,,,medium,skierg_default,,,,,,,0,1,0.6544872902164506,,151.16452966253718
84,2800,1,0.7056647958233953,148.55614900480273,154.8644770093915,100.8055235166048,78.68475105988057,90.06341637229066,,-62.12901203795611,-0.0005620813271823519,-0.005310321728742867,0.6773793733586853,0.5469816076228925,0.42947330055823274,0.059091404262107954,,,0.02686981790935827,148.55614900480273,78.68475105988057,100.8055235166048,0.599064320782448,0.7556597274436485,0.49489889446333696,,-0.15659540666120053,,0.04048213586131315,0.017304579853093926,0.009960529191415086,90.06341637229066,90.06341637229066,-0.1656309507819993,,skierg,bottom,1,,,,,,,bottom,bottom,4,,,,,,,,,,,,medium,skierg_default,,,,,,,33,1,0.6608108859089273,,151.7103130070971
85,2833,1,0.7060390338301659,149.3475486430555,154.95771798258073,103.12964795494219,81.93604811191264,93.93508238808508,,-60.80566379618152,-0.0021719283993446845,-0.005808851707910493,0.6783940291740042,0.5426811430007704,0.43579246330184546,0.06420027956328765,,,0.026403325838471183,149.3475486430555,81.93604811191264,103.12964795494219,0.5973183918352853,0.7552727296057733,0.4880438941662556,,-0.15795433777048795,,0.03992023943923931,0.014651701874594653,0.009279481624104002,93.93508238808508,93.93508238808508,-0.1752932388866002,,skierg,bottom,1,,,,,,,bottom,bottom,5,,,,,,,,,,,,medium,skierg_default,,,,,,,66,1,0.6644230972525281,,152.15263331281812
86,2867,1,0.7078204709105194,150.12273678816928,154.9332347637599,105.43577768873458,85.38967063798825,98.12709435887564,,-59.361756996465445,-0.0021476724277309967,-0.00611431292132361,0.6797165560766031,0.5385899892553659,0.4429034885881194,0.06771540081699988,,,0.0258810880435754,150.12273678816928,85.38967063798825,105.43577768873458,0.5959411807468333,0.7549183338259096,0.4812387977638984,,-0.15897715307907623,,0.039121573212996544,0.011257611587574315,0.008639349817442571,98.12709435887564,98.12709435887564,-0.18440110404673116,,skierg,bottom,1,,,,,,,bottom,bottom,6,,,,,,,,,,,,medium,skierg_default,,,,,,,100,1,0.6667137380244951,,152.5279857759646
87,2900,1,0.7108949208632112,150.87918603323095,155.37612102740127,107.71546542889497,88.96569747102454,102.36044891781563,,-57.744321741150124,-0.0031783809386499873,-0.006874969160281869,0.6812155787046091,0.534001076295945,0.45084653843180483,0.06867514059674537,,,0.02545201614138413,150.87918603323095,88.96569747102454,107.71546542889497,0.5944405498297957,0.7542755423568905,0.4735616027620943,,-0.15983499252709488,,0.03829517571807325,0.008464821297583995,0.007986113474423786,102.36044891781563,102.36044891781563,-0.19140238177526264,,skierg,bottom,1,,,,,,,bottom,bottom,7,,,,,,,,,,,,medium,skierg_default,,,,,,,133,1,0.666553175006682,,153.1276535303161
88,2933,1,0.713699403218925,152.3979610547178,155.88923658098687,110.80721535714582,92.40500582419101,105.91979735750049,,-56.03785728018122,-0.005045604257129659,-0.007996030448630563,0.6824995506040985,0.5291302922655278,0.45924428202434503,0.06632509749077337,,,0.024848610085300083,152.3979610547178,92.40500582419101,110.80721535714582,0.5928893719420746,0.7536599935348043,0.465371212588981,,-0.1607706215927297,,0.036977604529369046,0.004578307925144659,0.006498247878241664,105.91979735750049,105.91979735750049,-0.19531846993961752,,skierg,bottom,1,,,,,,,bottom,bottom,8,,,,,,,,,,,,medium,skierg_default,,,,,,,166,1,0.6632124846571633,,154.14359881785234
89,2967,1,0.7138752248138189,153.76848662639972,156.8187256698641,113.40614488454274,94.8179864899974,109.54169565346237,,-54.093437901113944,-0.006691303803992523,-0.009873907752673243,0.6846131381524105,0.5235162328817261,0.4685897415376013,0.06159418817314057,,,0.02426610733833611,153.76848662639972,94.8179864899974,113.40614488454274,0.591041923998028,0.7527852850840152,0.4559905417654243,,-0.1617433610859872,,0.03319558130700489,0.0009194233602259866,0.004942140607605546,109.54169565346237,109.54169565346237,-0.19823687238008464,,skierg,bottom,1,,,,,,,return,bottom,1,,,,,,,,,,,,medium,skierg_default,,,,,,,200,1,0.6575730660475052,,155.29360614813191
90,3000,1,0.7156776171177626,155.015868845474,158.73438118492783,116.17435622404389,96.39671510260273,112.24296897480768,,-51.958030945888325,-0.008496458683574487,-0.011630526451206687,0.6866091554798124,0.5173071968505614,0.47865683923359625,0.056745616390495766,,,0.02462810551270121,155.015868845474,96.39671510260273,116.17435622404389,0.5889993844834626,0.7521066064211438,0.4456150092176602,,-0.16310722193768123,,0.02794745959078848,0.0027996373281695673,0.004230879966252334,112.24296897480768,112.24296897480768,-0.20169702554011423,,skierg,bottom,1,,,,,,,return,bottom,2,,,,,,,,,,,,medium,skierg_default,,,,,,,233,1,0.6515602640995617,,156.87512501520092
91,3033,1,0.713080651126802,156.4282206865069,160.49910973903675,119.26697518705406,98.28426968494877,113.8679780023427,,-49.685974287959645,-0.009849719850443386,-0.013271282797491141,0.6882667747674638,0.5108694881962933,0.4891169511785442,0.0518283197929835,,,0.02489425963450878,156.4282206865069,98.28426968494877,119.26697518705406,0.5869574139099705,0.7517445760506173,0.4347815624826161,,-0.16478716214064681,,0.021189822107850677,0.006998245587278619,0.0028643639966966657,113.8679780023427,113.8679780023427,-0.2057149526938617,,skierg,return,1,,,,,,,return,return,3,,,,,,,,,,,,medium,skierg_default,,,,,,,0,1,0.6454213751016995,,158.46366521277184
92,3067,1,0.7129719718359411,157.4674121932506,162.15878294287347,121.90600550168419,99.92790019132913,114.29615773962952,,-47.36103967455151,-0.011159339730261278,-0.014422158799470428,0.6905489145868282,0.5047570423370467,0.49939262118393923,0.04732507863204894,,,0.025217071939592564,157.4674121932506,99.92790019132913,121.90600550168419,0.5853147400162243,0.7514899931694392,0.4241993446578691,,-0.1661752531532149,,0.01497609475817032,0.010778558697145117,0.0018001569274038612,114.29615773962952,114.29615773962952,-0.21007188352500872,,skierg,return,1,,,,,,,return,return,4,,,,,,,,,,,,medium,skierg_default,,,,,,,34,1,0.6398508980480084,,159.81309756806203
93,3100,1,0.7132853376679122,158.3466768266566,163.49801823544055,124.56982251298417,101.27489899746762,114.75913301043938,,-45.18975373529173,-0.011628113488470962,-0.015154678749222503,0.691995168390659,0.49943957259804955,0.5087151221234072,0.04418845584656281,,,0.025855153754426683,158.3466768266566,101.27489899746762,124.56982251298417,0.5841241280666751,0.751378326723412,0.414755017129424,,-0.16725419865673685,,0.010058258266359485,0.013576422018743622,0.001040912199162046,114.75913301043938,114.75913301043938,-0.21532084941418972,,skierg,return,1,,,,,,,bottom,return,1,,,,,,,,,,,,medium,skierg_default,,,,,,,67,1,0.6358899232878492,,160.92234753104856
94,3133,1,0.7136785788461566,159.3879521521083,164.4575964522301,127.81754486824642,102.64113848460441,115.0523647347373,,-42.877693060441224,-0.01179648094459833,-0.015752410858013956,0.6933092272375293,0.4944400377628218,0.5175027700266537,0.0419074217773309,,,0.026943188654701095,159.3879521521083,102.64113848460441,127.81754486824642,0.5832454933217823,0.7513478701406695,0.4056345822038613,,-0.16810237681888718,,0.004828717197698855,0.015920623630229433,0.00038742000373563797,115.0523647347373,115.0523647347373,-0.22149629785195968,,skierg,return,1,,,,,,,bottom,return,2,,,,,,,,,,,,medium,skierg_default,,,,,,,100,1,0.6330291205281201,,161.92277430216922
95,3167,1,0.7142313551157713,160.14724633805798,164.98511622397731,130.5467780030466,104.23424807198566,115.2484672674508,,-40.45091377845683,-0.01120791172461982,-0.015736103182164566,0.6941226844893224,0.4894485554770431,0.5259728750893731,0.039857861279278456,,,0.028835566947346115,160.14724633805798,104.23424807198566,130.5467780030466,0.5822721565373093,0.7511407807960002,0.39662495441677686,,-0.16886862425869087,,0.002209550556574673,0.015686698371066055,0.002105725262727269,115.2484672674508,115.2484672674508,-0.22776915912858336,,skierg,bottom,1,,,,,,,bottom,bottom,3,,,,,,,,,,,,medium,skierg_default,,,,,,,0,1,0.6299980694076701,,162.56618128101763
96,3200,1,0.7149820327758789,160.81157965976348,165.4973429550214,133.07348427060924,106.25241856775115,115.67992662180518,,-38.08132417535974,-0.009378839205430305,-0.014913129580073951,0.6937443907953994,0.4847355829341641,0.533916673623159,0.037625361155877085,,,0.03052689362205137,160.81157965976348,106.25241856775115,133.07348427060924,0.5811643192456173,0.7508870620396999,0.3883068466227108,,-0.16972274279408261,,0.002936511843079113,0.015146048509381808,0.0030401414905857965,115.67992662180518,115.67992662180518,-0.23324997896610547,,skierg,bottom,1,,,,,,,bottom,bottom,4,,,,,,,,,,,,medium,skierg_default,,,,,,,33,1,0.6262462451915314,,163.15446130739244
97,3233,1,0.7146122427657247,161.14327465572407,165.75001201860755,135.51549949182677,108.68334546530122,117.10248014901592,,-35.470132659558594,-0.007100520493084211,-0.014004569795336163,0.692673991413597,0.48022401460541564,0.5420210043127072,0.03501882610371232,,,0.03228565075227163,161.14327465572407,108.68334546530122,135.51549949182677,0.5803350291494637,0.7507883917657927,0.3801130000613676,,-0.17045336261632904,,0.005827910325811717,0.012860921744087647,0.0035835960111481125,117.10248014901592,117.10248014901592,-0.23869287984293436,,skierg,bottom,1,,,,,,,bottom,bottom,5,,,,,,,,,,,,medium,skierg_default,,,,,,,66,1,0.6223561401508441,,163.44664333716582
98,3267,1,0.7144372914917767,161.76265929578258,166.17130517317418,138.32913027639862,111.4322373785768,120.27191118730885,,-32.86675370894599,-0.005001904053809383,-0.01315495728207085,0.6904970418448259,0.47612962582344864,0.5491121862292792,0.032774399995223136,,,0.034634708554689836,161.76265929578258,111.4322373785768,138.32913027639862,0.5797123440196835,0.7509973427241315,0.37254690762721376,,-0.17128499870444802,,0.009462874983103524,0.010714078383982995,0.0037363495045508615,120.27191118730885,120.27191118730885,-0.24401636300182358,,skierg,bottom,1,,,,,,,bottom,bottom,6,,,,,,,,,,,,medium,skierg_default,,,,,,,100,1,0.6190642226559421,,163.9669822344784
99,3300,1,0.7165427394211292,162.9519659601818,166.66237845443848,141.31280289369008,114.83509609273793,123.16834769514354,,-30.408714853294903,-0.003916231429554995,-0.012472976119313934,0.688974810168369,0.4725962319133747,0.5549629571827707,0.029454803223663215,,,0.03725141282053841,162.9519659601818,114.83509609273793,141.31280289369008,0.5792542935962792,0.7514264246214292,0.3659381702304701,,-0.17217213102514994,,0.012744092998076873,0.008633915028601538,0.003755351376680855,123.16834769514354,123.16834769514354,-0.24704929893435174,,skierg,bottom,1,,,,,,,return,bottom,1,,,,,,,,,,,,medium,skierg_default,,,,,,,133,1,0.6149455848795994,,164.80717220731015
100,3333,1,0.7225087727420032,163.96903603388066,167.1113667901492,144.26540095366607,116.24879012705425,126.89850343723819,,-27.94598067674955,-0.002328753836495512,-0.011797408615741531,0.6888276846684704,0.4693200704808413,0.5602188019286022,0.023090108394792634,,,0.04005773690496749,163.96903603388066,116.24879012705425,144.26540095366607,0.5789380318010924,0.7518312353215438,0.35970210916059014,,-0.17289320352045146,,0.014124965999527523,0.0072605393479478276,0.0032069736005357085,126.89850343723819,126.89850343723819,-0.247060358424918,,skierg,bottom,1,,,,,,,return,bottom,2,,,,,,,,,,,,medium,skierg_default,,,,,,,166,1,0.6079268445037559,,165.54020141201494
101,3367,1,0.7254580035805702,164.97295049563212,167.68493161319336,147.0646078898417,117.32961349085788,129.948939134502,,-25.373326384452678,-0.00036367750378408457,-0.011162995883745948,0.6894169525440246,0.466210167745775,0.5654650833792976,0.012836637398882708,,,0.042318880101360125,164.97295049563212,117.32961349085788,147.0646078898417,0.578745246325372,0.7521647119607788,0.35367508916617785,,-0.17341946563540678,,0.015606074391739767,0.006436181548430506,0.0024441235079484844,129.948939134502,129.948939134502,-0.2433064537480578,,skierg,return,1,,,,,,,return,return,3,,,,,,,,,,,,medium,skierg_default,,,,,,,0,1,0.5971633816661277,,166.32894105441272
102,3400,1,0.7282394403591752,165.80366000165577,168.31171453769355,149.78197622651464,117.87513027838172,131.8299387040801,,-23.036119305198664,0.0019354299481303076,-0.010493710946259376,0.6899313545084941,0.46353997889186127,0.570229583933856,8.516350319019218e-05,,,0.04400106716778708,165.80366000165577,117.87513027838172,149.78197622651464,0.5787055944363064,0.7525730724156097,0.34837436334741606,,-0.17386747797930324,,0.01553385135747274,0.005452012221486617,0.0018444558701346731,131.8299387040801,131.8299387040801,-0.23663096503927547,,skierg,return,1,,,,,,,return,return,4,,,,,,,,,,,,medium,skierg_default,,,,,,,33,1,0.5840376134126264,,167.05768726967466
103,3433,1,0.7327307783998549,166.6463139325156,168.52186660321803,152.58085473218392,118.4464511436401,132.37083069174662,,-20.83609438582053,0.0035436963864729485,-0.009701079543787872,0.6905212880928528,0.4613074642040141,0.5743738365329261,-0.014386211820848213,,,0.04525188532313886,166.6463139325156,118.4464511436401,152.58085473218392,0.578809403255206,0.753063318977489,0.34380552515282226,,-0.174253915722283,,0.01576732533736959,0.004156271978612937,0.0015935588385781244,132.37083069174662,132.37083069174662,-0.2272400542466659,,skierg,return,1,,,,,,,return,return,5,,,,,,,,,,,,medium,skierg_default,,,,,,,66,1,0.5692737312062517,,167.58409026786683
